company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning,net_debt,asset_turnover,free_cash_flow_cr,cfo_quality_score,capex_intensity_pct,capex_category,fcf_conversion_pct,capital_allocation_pattern,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,revenue_cagr_flag,pat_cagr_flag,eps_cagr_flag,composite_quality_score
INDIGO,Mar 2018,9.74,86.84,2242.0,12981.17,803.58,0.54,False,21.12,,False,39.0,82.51,-249.0,High Quality,18.04,Capital Intensive,-1.25,Mixed,1040632.92,1061542.29,76.23,7.87,24.64,4.27,58.0,100.0,10.0,54.0,3903.0,,20.13,,,23.29,,,-70.43,,OK,OK,OK,893.43
INDIGO,Mar 2019,0.55,100.53,120.93,13201.84,41.82,0.68,False,21.62,,False,68.0,76.4,634.0,High Quality,8.86,Capital Intensive,2.21,Reinvestor,1040632.92,1061542.29,76.23,7.87,24.64,4.27,4.0,129.0,123.0,88.0,3160.0,,20.72,,,-19.93,,,-80.83,,OK,OK,OK,138.59
INDIGO,Mar 2020,-0.69,88.62,-138.55,12475.2,-58.77,0.42,False,20.7,,False,54.0,84.73,2370.0,Accrual Risk,12.79,Capital Intensive,7.48,Reinvestor,1040632.92,1061542.29,76.23,7.87,24.64,4.27,-6.0,179.0,0.0,75.0,6943.0,,20.76,,,,,,,,OK,DECLINE_TO_LOSS,DECLINE_TO_LOSS,58.37
INDIGO,Mar 2021,-42.15,99.98,-1094.15,2554.62,-760.91,0.02,False,14.13,,False,-41.0,18.05,1608.0,Accrual Risk,22.05,Capital Intensive,10.99,Unknown,1040632.92,1061542.29,76.23,7.87,24.64,4.27,-151.0,564.0,0.0,9.0,-1620.0,,-1.93,,,,,,,,OK,DECLINE_TO_LOSS,DECLINE_TO_LOSS,-353.66
INDIGO,Mar 2022,-1.22,97.85,-48.77,3832.78,-34.46,0.02,False,35.0,,False,-161.0,28.19,3591.0,Accrual Risk,5.89,Moderate,14.15,Liquidating Assets,1040632.92,1061542.29,76.23,7.87,24.64,4.27,-160.0,650.0,0.0,12.0,2064.0,,6.89,,,,,,,,OK,DECLINE_TO_LOSS,DECLINE_TO_LOSS,31.87
INDIGO,Mar 2023,-0.58,88.02,-40.8,6074.27,-29.85,0.02,False,33.5,,False,-120.0,51.27,8664.0,Accrual Risk,7.42,Moderate,18.08,Reinvestor,1040632.92,1061542.29,76.23,7.87,24.64,4.27,-8.0,777.0,0.0,12.0,12703.0,,18.79,,,,,,,,OK,DECLINE_TO_LOSS,DECLINE_TO_LOSS,59.65
INDIGO,Mar 2024,11.85,76.3,892.57,5640.88,668.33,0.02,False,22.61,,False,-171.0,56.39,9424.0,High Quality,17.07,Capital Intensive,17.93,Reinvestor,1040632.92,1061542.29,76.23,7.87,24.64,4.27,212.0,915.0,0.0,17.0,21183.0,,19.31,,,120.69,,,121.24,,OK,OK,OK,406.08
INDUSINDBK,Mar 2013,15.19,27.88,13.91,2.73,1.45,8.33,False,1.43,,True,43922.0,0.1,-660.0,Accrual Risk,2.49,Asset Light,-33.9,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,20.0,7630.0,15.0,63576.0,-486.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,11.35
INDUSINDBK,Mar 2014,17.06,30.95,15.57,3.03,1.62,8.32,False,1.35,,True,53701.0,0.09,-4280.0,Accrual Risk,2.11,Asset Light,-167.51,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,27.0,9043.0,13.0,75264.0,-4106.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,12.31
INDUSINDBK,Mar 2015,18.51,32.33,16.85,2.97,1.6,8.9,False,1.23,,True,71874.0,0.09,-1697.0,Accrual Risk,2.85,Asset Light,-54.17,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,34.0,10644.0,12.0,94752.0,-1421.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,11.89
INDUSINDBK,Mar 2016,19.26,35.28,12.92,3.09,1.6,6.67,False,1.27,,True,83942.0,0.08,-3185.0,Accrual Risk,2.17,Asset Light,-76.05,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,38.0,17696.0,12.0,117996.0,-2927.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,15.11
INDUSINDBK,Mar 2017,19.91,39.46,13.89,3.35,1.61,7.22,False,1.36,,True,112324.0,0.08,11284.0,High Quality,1.98,Asset Light,198.52,Reinvestor,1807433.12,1674611.06,8.99,3.7,28.79,1.42,48.0,20646.0,13.0,149026.0,11569.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,14.48
INDUSINDBK,Mar 2018,20.87,37.93,15.13,3.07,1.63,7.97,False,1.38,,True,139851.0,0.08,-20917.0,Accrual Risk,1.26,Asset Light,-319.1,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,60.0,23841.0,12.0,189928.0,-20700.0,,19.87,,,27.72,,,24.57,,OK,OK,OK,19.36
INDUSINDBK,Mar 2019,14.83,41.7,12.37,3.45,1.19,9.08,False,1.64,,False,182923.0,0.08,-7022.0,Accrual Risk,2.84,Asset Light,-75.64,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,55.0,26686.0,14.0,242189.0,-6389.0,,21.95,,,18.58,,,15.29,,OK,OK,OK,14.37
INDUSINDBK,Mar 2020,15.35,43.81,12.73,4.24,1.44,7.57,False,1.81,,False,202813.0,0.09,-11513.0,Accrual Risk,1.83,Asset Light,-91.29,Distress Signal,1807433.12,1674611.06,8.99,3.7,28.79,1.42,64.0,34707.0,0.0,262793.0,-12039.0,,24.32,,,19.75,,,13.49,,OK,OK,OK,18.1
INDUSINDBK,Mar 2021,9.78,55.16,6.54,4.56,0.78,7.09,False,2.44,,False,237833.0,0.08,44420.0,High Quality,0.78,Asset Light,277.68,Reinvestor,1807433.12,1674611.06,8.99,3.7,28.79,1.42,37.0,43365.0,14.0,307528.0,44646.0,,19.56,,,4.41,,,-0.53,,OK,OK,OK,13.52
INDUSINDBK,Mar 2022,14.96,51.39,9.67,4.08,1.15,7.15,False,2.16,,False,270034.0,0.08,16249.0,High Quality,1.14,Asset Light,102.58,Reinvestor,1807433.12,1674611.06,8.99,3.7,28.79,1.42,60.0,47698.0,14.0,341005.0,16600.0,,16.43,,,9.96,,,4.56,,OK,OK,OK,15.62
INDUSINDBK,Mar 2023,20.32,42.69,13.53,3.53,1.61,7.06,False,1.9,,False,302333.0,0.08,-12879.0,Accrual Risk,1.21,Asset Light,-82.96,Growth Funded by Debt,1807433.12,1674611.06,8.99,3.7,28.79,1.42,95.0,54622.0,15.0,385449.0,-12438.0,,16.05,,,15.43,,,9.63,,OK,OK,OK,18.71
INDUSINDBK,Mar 2024,19.56,38.55,14.25,3.56,1.74,6.89,False,1.88,,False,325877.0,0.09,-17468.0,Accrual Risk,1.37,Asset Light,-99.04,Pre-Revenue,1807433.12,1674611.06,8.99,3.7,28.79,1.42,115.0,62797.0,14.0,432404.0,-16843.0,,15.5,,,22.08,,,15.9,,OK,OK,OK,19.74
INFY,Mar 2013,23.37,28.59,24.82,30.37,20.38,0.0,False,2780.6,,False,-2116.0,0.87,4451.0,Moderate,7.24,Moderate,38.58,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,21.0,37994.0,25.0,0.0,7373.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,34.23
INFY,Mar 2014,21.26,26.71,23.93,30.07,18.71,0.0,False,1783.78,,False,-4331.0,0.88,7262.0,Moderate,5.11,Moderate,54.23,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,23.0,44530.0,34.0,0.0,9825.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.51
INFY,Mar 2015,23.2,27.91,24.39,29.33,18.66,0.0,False,1526.08,,False,-2270.0,0.8,9352.0,Moderate,1.87,Asset Light,62.84,Liquidating Assets,1112279.92,1372029.68,35.99,8.97,36.7,4.1,27.0,50736.0,55.0,0.0,8353.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.98
INFY,Mar 2016,21.6,27.35,21.85,27.66,17.96,0.0,False,,Debt Free,False,-1892.0,0.83,9143.0,Moderate,1.42,Asset Light,53.53,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,29.0,61744.0,41.0,0.0,10028.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.8
INFY,Mar 2017,20.96,27.17,20.81,26.97,17.26,0.0,False,,Debt Free,False,-16423.0,0.82,-3133.0,Moderate,21.41,Capital Intensive,-16.84,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,31.0,68982.0,41.0,0.0,11531.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.3
INFY,Mar 2018,22.73,26.69,24.69,28.99,20.2,0.0,False,,Debt Free,False,-12163.0,0.89,17751.0,Moderate,6.43,Moderate,94.31,Liquidating Assets,1112279.92,1372029.68,35.99,8.97,36.7,4.1,37.0,64923.0,59.0,0.0,13218.0,,11.81,,,11.2,,,11.99,,OK,OK,OK,36.97
INFY,Mar 2019,18.64,24.4,23.73,31.06,18.33,0.0,False,,Debt Free,False,-11261.0,0.98,14209.0,Moderate,0.76,Asset Light,70.45,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,35.0,64948.0,60.0,0.0,14841.0,,10.52,,,7.66,,,8.76,,OK,OK,OK,35.36
INFY,Mar 2020,18.33,24.53,25.42,31.77,18.13,0.07,False,147.47,,False,-4159.0,0.99,16672.0,High Quality,0.36,Asset Light,74.87,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,39.0,65450.0,45.0,4633.0,17003.0,,11.23,,,6.11,,,7.63,,OK,OK,OK,35.71
INFY,Mar 2021,19.33,27.76,25.44,34.15,18.07,0.07,False,154.31,,False,-8880.0,0.93,15851.0,High Quality,7.34,Moderate,56.84,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,45.0,76351.0,59.0,5325.0,23224.0,,9.98,,,7.56,,,9.18,,OK,OK,OK,35.81
INFY,Mar 2022,18.21,25.89,29.39,38.96,18.97,0.07,False,168.93,,False,-14850.0,1.04,17400.0,High Quality,5.33,Moderate,55.25,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,53.0,75350.0,59.0,5474.0,23885.0,,12.18,,,9.06,,,11.32,,OK,OK,OK,37.56
INFY,Mar 2023,16.43,23.94,31.97,41.97,19.35,0.11,False,133.21,,False,-11179.0,1.18,21396.0,Moderate,0.73,Asset Light,60.91,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,58.0,75407.0,73.0,8299.0,22467.0,,15.79,,,8.51,,,9.41,,OK,OK,OK,38.66
INFY,Mar 2024,17.08,23.7,29.79,37.76,19.3,0.09,False,87.52,,False,-16264.0,1.13,20117.0,Moderate,3.31,Moderate,55.23,Reinvestor,1112279.92,1372029.68,35.99,8.97,36.7,4.1,63.0,88116.0,,8359.0,25210.0,,13.2,,,11.24,,,12.47,,OK,OK,OK,37.9
IOC,Mar 2013,0.79,3.0,5.75,9.08,1.5,1.42,False,2.42,,False,72320.0,1.91,46.0,High Quality,2.01,Asset Light,0.33,Mixed,1418164.33,1786391.89,28.61,4.24,33.71,1.25,3.0,63037.0,36.0,89671.0,9340.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,21.24
IOC,Mar 2014,1.43,3.53,10.26,10.58,2.62,1.4,False,3.75,,False,79021.0,1.84,5601.0,High Quality,3.81,Moderate,32.52,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,5.0,67913.0,30.0,94916.0,24195.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.92
IOC,Mar 2015,1.08,2.35,7.08,7.91,2.08,0.94,False,3.91,,False,48824.0,1.92,35877.0,High Quality,2.27,Asset Light,339.26,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,3.0,68832.0,33.0,64893.0,46092.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.73
IOC,Mar 2016,3.59,6.37,13.8,14.84,5.36,0.65,False,7.82,,False,27367.0,1.49,12014.0,High Quality,3.93,Moderate,54.51,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,8.0,89980.0,28.0,58552.0,25624.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,25.74
IOC,Mar 2017,5.74,9.61,19.97,20.65,7.45,0.62,False,10.29,,False,19584.0,1.3,10532.0,High Quality,4.98,Moderate,30.84,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,14.0,102096.0,45.0,63271.0,28216.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,28.2
IOC,Mar 2018,5.37,9.88,19.87,23.2,7.65,0.58,False,11.87,,False,20844.0,1.42,11996.0,High Quality,4.06,Moderate,28.8,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,15.0,113874.0,90.0,65650.0,29115.0,,-1.81,,,44.22,,,37.97,,OK,OK,OK,32.44
IOC,Mar 2019,3.27,6.68,15.36,16.85,5.15,0.86,False,7.99,,False,52653.0,1.57,-9822.0,Moderate,4.27,Moderate,-27.85,Mixed,1418164.33,1786391.89,28.61,4.24,33.71,1.25,12.0,112469.0,49.0,96765.0,12747.0,,1.58,,,19.91,,,19.14,,OK,OK,OK,28.11
IOC,Mar 2020,-0.39,3.32,-1.97,7.13,-0.57,1.36,False,1.53,,False,94219.0,1.47,-21955.0,Accrual Risk,6.02,Moderate,-136.77,Mixed,1418164.33,1786391.89,28.61,4.24,33.71,1.25,-1.0,95398.0,-437.0,129790.0,7146.0,,1.48,,,,,,,,OK,DECLINE_TO_LOSS,DECLINE_TO_LOSS,18.2
IOC,Mar 2021,5.98,10.97,19.46,17.48,6.13,1.04,False,15.21,,False,71932.0,1.02,26715.0,High Quality,6.3,Moderate,66.91,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,15.0,111838.0,51.0,116649.0,49650.0,,1.01,,,11.88,,,13.4,,OK,OK,OK,28.29
IOC,Mar 2022,4.37,8.1,19.27,17.98,6.26,0.99,False,9.55,,False,79668.0,1.43,4453.0,High Quality,3.61,Moderate,9.32,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,18.0,133535.0,46.0,132020.0,25747.0,,10.65,,,4.76,,,5.15,,OK,OK,OK,29.14
IOC,Mar 2023,1.39,3.65,8.38,10.63,2.65,1.07,False,4.72,,False,96787.0,1.9,1614.0,High Quality,3.33,Moderate,5.26,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,7.0,139721.0,42.0,148977.0,29644.0,,14.84,,,-12.35,,,-14.14,,OK,OK,OK,23.96
IOC,Mar 2024,5.56,9.74,23.53,23.94,8.94,0.72,False,10.28,,False,67086.0,1.61,39635.0,High Quality,4.05,Moderate,52.4,Reinvestor,1418164.33,1786391.89,28.61,4.24,33.71,1.25,30.0,183417.0,40.0,132628.0,71099.0,,8.01,,,20.1,,,20.11,,OK,OK,OK,32.73
IRCTC,Mar 2015,12.37,14.35,29.5,34.23,11.27,0.0,False,,Debt Free,False,0.0,0.91,23.0,Moderate,4.34,Moderate,15.13,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,13.0,444.0,20.0,0.0,69.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.71
IRCTC,Mar 2016,13.83,13.9,34.87,35.06,13.15,0.0,False,,Debt Free,False,0.0,0.95,295.0,High Quality,0.51,Asset Light,155.26,Liquidating Assets,1258520.29,1473943.68,60.44,5.74,32.47,1.08,19.0,542.0,40.0,0.0,288.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,35.92
IRCTC,Mar 2017,15.07,20.66,29.1,39.9,12.54,0.0,False,127.0,,False,0.0,0.83,432.0,High Quality,6.18,Moderate,137.58,Liquidating Assets,1258520.29,1473943.68,60.44,5.74,32.47,1.08,11.0,787.0,49.0,0.0,338.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,34.03
IRCTC,Mar 2018,15.08,18.69,23.14,28.69,9.53,0.0,False,124.33,,False,0.0,0.63,64.0,Accrual Risk,2.73,Asset Light,23.36,Liquidating Assets,1258520.29,1473943.68,60.44,5.74,32.47,1.08,11.0,955.0,21.0,0.0,24.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,31.75
IRCTC,Mar 2019,16.52,20.48,28.85,35.76,11.91,0.0,False,254.5,,False,0.0,0.72,146.0,High Quality,18.88,Capital Intensive,38.12,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,4.0,1071.0,98.0,0.0,499.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,34.12
IRCTC,Mar 2020,22.66,31.05,39.04,53.5,15.83,0.0,False,78.0,,False,0.0,0.7,417.0,Moderate,0.35,Asset Light,59.32,Liquidating Assets,1258520.29,1473943.68,60.44,5.74,32.47,1.08,6.0,1314.0,39.0,0.0,409.0,,16.41,,,31.39,,,-14.33,,OK,OK,OK,44.5
IRCTC,Mar 2021,24.07,24.2,12.84,12.25,5.93,0.05,False,39.0,,False,79.0,0.25,-205.0,High Quality,58.3,Capital Intensive,-109.04,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,2.0,1456.0,43.0,79.0,248.0,,-10.68,,,-0.21,,,-36.25,,OK,OK,OK,27.83
IRCTC,Mar 2022,35.13,46.51,35.29,44.25,16.99,0.06,False,86.0,,False,105.0,0.48,282.0,Moderate,12.88,Capital Intensive,32.27,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,8.0,1870.0,42.0,105.0,524.0,,4.33,,,23.58,,,-6.17,,OK,OK,OK,42.75
IRCTC,Mar 2023,28.41,36.04,40.6,49.8,19.77,0.03,False,89.0,,False,84.0,0.7,495.0,Moderate,8.95,Capital Intensive,38.79,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,13.0,2478.0,44.0,84.0,812.0,,19.29,,,35.41,,,3.4,,OK,OK,OK,46.97
IRCTC,Mar 2024,26.02,34.33,34.4,44.56,18.24,0.02,False,82.74,,False,60.0,0.7,667.0,Moderate,5.04,Moderate,45.5,Reinvestor,1258520.29,1473943.68,60.44,5.74,32.47,1.08,14.0,3230.0,47.0,60.0,882.0,,17.96,,,29.17,,,28.47,,OK,OK,OK,43.52
IRFC,Mar 2013,9.41,99.6,8.16,8.49,0.74,9.19,False,1.36,,True,58740.0,0.08,,Accrual Risk,,Capital Intensive,,Pre-Revenue,2618348.58,2449260.08,9.81,3.91,16.66,2.82,222.0,6394.0,21.0,58753.0,,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,6.44
IRFC,Mar 2014,11.31,99.69,9.27,7.97,0.84,9.25,False,1.34,,True,69906.0,0.07,,Accrual Risk,,Capital Intensive,,Pre-Revenue,2618348.58,2449260.08,9.81,3.91,16.66,2.82,209.0,7562.0,6.0,69917.0,,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,7.08
IRFC,Mar 2015,10.92,99.51,8.73,8.64,0.86,8.21,False,1.38,,True,71261.0,0.08,,Accrual Risk,,Capital Intensive,,Pre-Revenue,2618348.58,2449260.08,9.81,3.91,16.66,2.82,212.0,8682.0,20.0,71270.0,,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,8.9
IRFC,Mar 2016,11.31,99.48,7.37,7.54,0.78,7.59,False,1.35,,True,87495.0,0.07,-16376.0,Accrual Risk,0.03,Asset Light,-219.28,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,188.0,11525.0,40.0,87503.0,-16378.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,9.73
IRFC,Mar 2017,10.32,99.71,7.78,7.62,0.72,8.86,False,1.31,,True,106387.0,0.07,-19453.0,Accrual Risk,0.02,Asset Light,-215.64,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,143.0,12009.0,40.0,106395.0,-19455.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,7.14
IRFC,Mar 2018,22.18,99.59,14.75,6.24,1.27,9.62,False,1.39,,True,133992.0,0.06,-28074.0,Accrual Risk,0.02,Asset Light,-304.19,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,3.0,13928.0,18.0,134006.0,-28076.0,,10.8,,,31.53,,,-57.72,,OK,OK,OK,15.19
IRFC,Mar 2019,20.25,99.56,9.01,5.57,1.09,6.95,False,1.35,,True,173920.0,0.05,-41747.0,Accrual Risk,0.01,Asset Light,-376.61,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,2.0,25028.0,18.0,173933.0,-41748.0,,12.43,,,26.32,,,-60.54,,OK,OK,OK,17.85
IRFC,Mar 2020,23.78,99.51,10.54,5.05,1.16,7.74,False,1.31,,True,234365.0,0.05,-62700.0,Accrual Risk,0.01,Asset Light,-469.49,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,3.0,30299.0,0.0,234377.0,-62701.0,,14.1,,,33.31,,,-57.33,,OK,OK,OK,18.46
IRFC,Mar 2021,28.0,99.28,12.3,4.36,1.16,9.0,False,1.39,,True,323133.0,0.04,-89907.0,Accrual Risk,0.0,Asset Light,-574.23,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,3.0,35914.0,31.0,323145.0,-89907.0,,16.01,,,39.07,,,-56.29,,OK,OK,OK,18.25
IRFC,Mar 2022,30.0,99.4,14.85,4.7,1.35,9.47,False,1.43,,True,388430.0,0.05,-64417.0,Accrual Risk,0.02,Asset Light,-319.26,Growth Funded by Debt,2618348.58,2449260.08,9.81,3.91,16.66,2.82,5.0,40997.0,30.0,388440.0,-64412.0,,17.54,,,45.5,,,-48.86,,OK,OK,OK,19.49
IRFC,Mar 2023,26.0,99.44,13.8,5.09,1.26,9.38,False,1.35,,True,418921.0,0.05,-28588.0,Accrual Risk,0.0,Asset Light,-121.2,Distress Signal,2618348.58,2449260.08,9.81,3.91,16.66,2.82,5.0,44681.0,32.0,418935.0,-28588.0,,20.68,,,24.58,,,10.76,,OK,OK,OK,16.88
IRFC,Mar 2024,24.06,99.5,13.04,5.75,1.32,8.38,False,1.32,,True,411985.0,0.05,7906.0,High Quality,0.03,Asset Light,29.82,Reinvestor,2618348.58,2449260.08,9.81,3.91,16.66,2.82,5.0,49179.0,31.0,412039.0,7914.0,,19.07,,,23.25,,,20.11,,OK,OK,OK,17.85
ITC,Mar 2013,24.37,35.49,33.27,48.24,21.81,0.0,False,111.79,,False,-5879.0,0.89,3221.0,Moderate,12.27,Capital Intensive,28.71,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,6.0,23158.0,55.0,102.0,7102.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,37.41
ITC,Mar 2014,25.49,37.05,33.05,47.6,22.04,0.01,False,484.34,,False,-7042.0,0.86,4090.0,Moderate,9.22,Capital Intensive,31.27,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,7.0,27237.0,54.0,242.0,7344.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,37.51
ITC,Mar 2015,25.19,36.72,30.81,44.53,21.28,0.01,False,170.12,,False,-6674.0,0.84,4568.0,High Quality,13.59,Capital Intensive,32.05,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,8.0,31736.0,52.0,269.0,9843.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,36.64
ITC,Mar 2016,24.24,37.08,22.26,33.98,18.39,0.0,False,205.31,,False,-11664.0,0.76,5878.0,High Quality,10.0,Capital Intensive,40.45,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,8.0,42680.0,73.0,84.0,9799.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.4
ITC,Mar 2017,24.5,36.17,22.57,33.3,18.74,0.0,False,351.61,,False,-17535.0,0.77,7376.0,High Quality,7.6,Moderate,47.68,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,8.0,46413.0,56.0,46.0,10627.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.57
ITC,Mar 2018,26.45,38.02,21.89,31.44,17.89,0.0,False,163.14,,False,-22017.0,0.68,6055.0,High Quality,16.37,Capital Intensive,36.65,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,9.0,52510.0,56.0,36.0,13169.0,,6.56,,,8.33,,,8.45,,OK,OK,OK,35.45
ITC,Mar 2019,26.55,38.35,21.7,31.34,17.89,0.0,False,290.38,,False,-25030.0,0.67,7037.0,Moderate,11.47,Capital Intensive,37.96,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,10.0,59141.0,56.0,13.0,12583.0,,6.49,,,7.36,,,7.39,,OK,OK,OK,35.28
ITC,Mar 2020,31.57,39.17,23.89,29.51,20.17,0.0,False,268.65,,False,-28386.0,0.64,8516.0,Moderate,12.5,Capital Intensive,44.02,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,12.0,65273.0,82.0,277.0,14690.0,,4.93,,,9.78,,,8.45,,OK,OK,OK,37.03
ITC,Mar 2021,27.17,34.64,22.18,28.15,18.14,0.0,False,338.66,,False,-24600.0,0.67,18267.0,Moderate,11.65,Capital Intensive,107.04,Liquidating Assets,332245.58,369131.93,47.85,3.24,17.19,4.26,11.0,60347.0,101.0,271.0,12527.0,,4.68,,,7.09,,,6.58,,OK,OK,OK,35.28
ITC,Mar 2022,25.56,34.01,24.82,32.89,20.08,0.0,False,375.55,,False,-24592.0,0.79,13538.0,High Quality,3.69,Moderate,65.65,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,12.0,62455.0,93.0,249.0,15776.0,,7.23,,,8.15,,,8.45,,OK,OK,OK,36.49
ITC,Mar 2023,27.46,36.24,28.16,37.0,22.69,0.0,False,356.44,,False,-29109.0,0.83,13146.0,Moderate,8.08,Capital Intensive,51.14,Reinvestor,332245.58,369131.93,47.85,3.24,17.19,4.26,15.0,69155.0,100.0,306.0,18878.0,,10.3,,,11.13,,,10.76,,OK,OK,OK,38.84
ITC,Mar 2024,29.28,37.02,27.85,35.07,22.62,0.0,False,362.96,,False,-30811.0,0.77,18742.0,Moderate,2.21,Asset Light,71.44,Liquidating Assets,332245.58,369131.93,47.85,3.24,17.19,4.26,16.0,74507.0,84.0,303.0,17179.0,,7.95,,,10.08,,,9.86,,OK,OK,OK,38.57
